GTId,GameId,TagId
45926,546110,14
45927,546150,14
45928,546150,18
45929,546160,14
45930,546160,15
45931,546160,5
45932,546160,18
45933,546160,16
45934,546170,14
45935,546170,15
45936,546170,5
45937,546170,18
45938,546170,14
45939,546180,14
45940,546180,15
45941,546180,18
45942,546200,14
45943,546200,15
45944,546200,18
45945,546200,16
45946,546210,11
45947,546220,14
45948,546220,15
45949,546220,5
45950,546220,18
45951,546230,14
45952,546240,14
45953,546240,5
45954,546330,14
45955,546330,15
45956,546330,5
45957,546330,18
45958,546330,17
45959,546340,14
45960,546340,18
45961,546340,2
45962,546350,14
45963,546350,15
45964,546350,18
45965,546380,14
45966,546380,7
45967,546380,13
45968,546380,15
45969,546380,5
45970,546380,18
45971,546380,16
45972,546380,14
45973,546380,17
45974,546390,14
45975,546390,9
45976,546390,8
45977,546390,13
45978,546390,12
45979,546400,14
45980,546400,18
45981,546410,14
45982,546410,15
45983,546410,5
45984,546410,18
45985,546430,14
45986,546430,15
45987,546430,18
45988,546430,16
45989,546440,9
45990,546440,8
45991,546440,13
45992,546440,5
45993,546440,18
45994,546460,14
45995,546460,12
45996,546490,14
45997,546490,15
45998,546490,18
45999,546490,16
46000,546550,14
46001,546550,15
46002,546550,12
46003,546550,17
46004,546600,14
46005,546600,11
46006,546600,10
46007,546610,14
46008,546610,11
46009,546610,18
46010,546610,12
46011,546650,14
46012,546650,14
46013,546660,9
46014,546660,11
46015,546660,8
46016,546660,15
46017,546660,18
46018,546660,12
46019,546700,14
46020,546700,15
46021,546700,18
46022,546700,12
46023,546780,14
46024,546780,15
46025,546780,18
46026,546790,14
46027,546790,15
46028,546790,5
46029,546800,14
46030,546800,15
46031,546800,1
46032,546820,14
46033,546870,14
46034,546900,14
46035,546900,15
46036,546900,5
46037,546900,18
46038,546900,16
46039,546930,14
46040,546930,9
46041,546930,11
46042,546930,3
46043,546930,10
46044,546930,4
46045,546930,15
46046,546930,5
46047,546930,18
46048,546960,14
46049,546960,5
46050,546980,14
46051,546980,18
46052,546990,14
46053,546990,5
46054,546990,18
46055,547000,14
46056,547000,7
46057,547000,13
46058,547000,15
46059,547000,5
46060,547010,14
46061,547010,15
46062,547010,14
46063,547010,17
46064,547040,14
46065,547040,18
46066,547050,14
46067,547090,14
46068,547090,15
46069,547090,18
46070,547090,12
46071,547120,19
46072,547120,12
46073,547120,16
46074,547120,6
46075,547140,14
46076,547140,9
46077,547140,11
46078,547140,8
46079,547140,13
46080,547140,15
46081,547140,18
46082,547140,12
46083,547200,14
46084,547210,14
46085,547210,15
46086,547210,5
46087,547210,18
46088,547250,14
46089,547250,9
46090,547250,11
46091,547250,15
46092,547250,18
46093,547250,16
46094,547250,14
46095,547250,17
46096,547260,14
46097,547260,15
46098,547260,12
46099,547260,17
46100,547310,14
46101,547310,15
46102,547310,18
46103,547310,16
46104,547340,14
46105,547340,15
46106,547340,18
46107,547360,14
46108,547360,11
46109,547360,15
46110,547360,12
46111,547390,14
46112,547390,15
46113,547390,18
46114,547390,16
46115,547440,14
46116,547470,14
46117,547470,18
46118,547480,14
46119,547480,8
46120,547480,3
46121,547480,7
46122,547480,12
46123,547520,14
46124,547520,9
46125,547520,11
46126,547520,8
46127,547520,15
46128,547520,18
46129,547520,17
46130,547540,14
46131,547540,15
46132,547540,5
46133,547590,14
46134,547590,15
46135,547590,5
46136,547590,16
46137,547590,17
46138,547680,14
46139,547680,15
46140,547680,6
46141,547710,14
46142,547710,18
46143,547730,14
46144,547730,15
46145,547730,5
46146,547730,16
46147,547730,6
46148,547740,14
46149,547740,16
46150,547750,14
46151,547820,14
46152,547820,8
46153,547820,3
46154,547820,7
46155,547820,13
46156,547820,5
46157,547840,14
46158,547850,14
46159,547860,9
46160,547860,11
46161,547860,8
46162,547860,3
46163,547860,10
46164,547870,14
46165,547870,12
46166,547880,14
46167,547880,9
46168,547880,11
46169,547880,18
46170,547880,6
46171,547900,14
46172,547900,9
46173,547900,15
46174,547910,14
46175,547910,18
46176,547920,14
46177,547930,14
46178,547960,14
46179,547960,15
46180,547960,18
46181,547970,14
46182,547970,9
46183,547970,3
46184,547970,10
46185,547970,15
46186,547970,5
46187,547970,16
46188,547980,14
46189,547980,15
46190,547980,5
46191,547990,14
46192,547990,15
46193,547990,1
46194,547990,16
46195,548020,14
46196,548050,14
46197,548050,15
46198,548080,14
46199,548080,11
46200,548080,10
46201,548080,4
46202,548080,15
46203,548080,18
46204,548080,12
46205,548090,14
46206,548110,14
46207,548110,9
46208,548110,11
46209,548110,15
46210,548110,16
46211,548130,14
46212,548130,15
46213,548130,18
46214,548130,17
46215,548170,14
46216,548220,14
46217,548220,15
46218,548220,5
46219,548220,16
46220,548220,14
46221,548220,17
46222,548230,14
46223,548230,15
46224,548230,5
46225,548230,17
46226,548260,14
46227,548260,7
46228,548260,13
46229,548260,12
46230,548280,14
46231,548280,15
46232,548280,1
46233,548280,12
46234,548280,16
46235,548280,17
46236,548290,11
46237,548290,8
46238,548320,14
46239,548320,15
46240,548320,18
46241,548320,16
46242,548330,14
46243,548330,15
46244,548330,18
46245,548330,14
46246,548340,14
46247,548350,14
46248,548350,15
46249,548350,5
46250,548350,18
46251,548350,16
46252,548360,14
46253,548360,12
46254,548370,14
46255,548370,15
46256,548370,18
46257,548370,16
46258,548390,14
46259,548390,15
46260,548430,14
46261,548430,9
46262,548430,11
46263,548430,3
46264,548430,10
46265,548430,5
46266,548430,18
46267,548430,16
46268,548450,9
46269,548450,11
46270,548450,4
46271,548450,15
46272,548450,5
46273,548450,17
46274,548470,14
46275,548470,15
46276,548470,18
46277,548470,12
46278,548480,14
46279,548480,9
46280,548480,8
46281,548480,3
46282,548480,7
46283,548480,18
46284,548500,14
46285,548500,15
46286,548500,5
46287,548500,18
46288,548500,2
46289,548560,14
46290,548650,14
46291,548650,15
46292,548650,19
46293,548650,16
46294,548680,14
46295,548680,8
46296,548680,7
46297,548680,13
46298,548680,15
46299,548680,5
46300,548680,18
46301,548680,16
46302,548680,17
46303,548710,14
46304,548710,18
46305,548720,14
46306,548720,15
46307,548720,5
46308,548740,14
46309,548810,14
46310,548810,15
46311,548810,5
46312,548810,18
46313,548810,16
46314,548840,14
46315,548840,15
46316,548840,5
46317,548840,18
46318,548840,16
46319,548860,14
46320,548860,16
46321,548890,14
46322,548900,14
46323,549000,14
46324,549000,17
46325,549030,14
46326,549080,14
46327,549080,15
46328,549090,14
46329,549090,8
46330,549090,13
46331,549090,12
46332,549090,6
46333,549100,14
46334,549100,15
46335,549100,18
46336,549160,14
46337,549170,14
46338,549180,14
46339,549190,14
46340,549190,15
46341,549190,18
46342,549240,14
46343,549240,15
46344,549240,18
46345,549260,14
46346,549260,15
46347,549260,5
46348,549260,18
46349,549260,1
46350,549260,16
46351,549280,14
46352,549280,9
46353,549280,11
46354,549280,8
46355,549280,7
46356,549280,13
46357,549280,15
46358,549280,12
46359,549280,14
46360,549280,17
46361,549390,14
46362,549390,10
46363,549390,13
46364,549390,12
46365,549390,16
46366,549400,14
46367,549400,15
46368,549660,14
46369,549660,15
46370,549660,5
46371,549660,16
46372,549660,17
46373,549670,14
46374,549670,15
46375,549670,18
46376,549700,14
46377,549700,15
46378,549700,5
46379,549700,16
46380,549740,14
46381,549740,15
46382,549740,18
46383,549740,16
46384,549760,14
46385,549770,14
46386,549770,15
46387,549780,14
46388,549780,8
46389,549780,7
46390,549780,13
46391,549780,5
46392,549790,14
46393,549790,15
46394,549810,14
46395,549810,15
46396,549810,18
46397,549810,12
46398,549850,14
46399,549850,18
46400,549850,16
46401,549860,14
46402,549860,15
46403,549860,18
46404,549860,16
46405,549880,14
46406,549880,9
46407,549880,11
46408,549880,10
46409,549900,14
46410,549900,18
46411,549900,12
46412,549910,14
46413,549910,18
46414,549920,14
46415,549950,14
46416,549950,15
46417,549950,12
46418,549950,16
46419,549950,14
46420,550010,14
46421,550010,15
46422,550010,18
46423,550010,16
46424,550010,14
46425,550080,14
46426,550080,11
46427,550080,10
46428,550080,15
46429,550080,18
46430,550080,12
46431,550080,16
46432,550160,14
46433,550160,17
46434,550170,14
46435,550170,15
46436,550170,12
46437,550180,14
46438,550200,14
46439,550200,8
46440,550200,7
46441,550200,13
46442,550200,15
46443,550200,5
46444,550200,16
46445,550220,14
46446,550240,14
46447,550240,12
46448,550310,14
46449,550310,15
46450,550310,18
46451,550340,14
46452,550340,9
46453,550340,11
46454,550340,8
46455,550340,13
46456,550340,18
46457,550340,12
46458,550340,16
46459,550360,14
46460,550360,9
46461,550360,11
46462,550360,3
46463,550360,10
46464,550360,4
46465,550360,15
46466,550390,14
46467,550400,14
46468,550400,15
46469,550400,16
46470,550440,14
46471,550440,15
46472,550440,18
46473,550440,16
46474,550450,14
46475,550450,15
46476,550450,5
46477,550450,18
46478,550450,16
46479,550470,9
46480,550470,11
46481,550470,8
46482,550470,10
46483,550470,18
46484,550470,6
46485,550520,14
46486,550520,17
46487,550560,14
46488,550580,14
46489,550580,15
46490,550580,18
46491,550580,12
46492,550580,16
46493,550590,14
46494,550590,15
46495,550590,18
46496,550590,16
46497,550600,14
46498,550600,11
46499,550600,12
46500,550650,9
46501,550650,15
46502,550650,18
46503,550650,6
46504,550670,14
46505,550670,18
46506,550740,14
46507,550740,9
46508,550810,14
46509,550810,7
46510,550810,13
46511,550810,15
46512,550810,18
46513,550810,12
46514,550820,14
46515,550840,14
46516,550840,15
46517,550840,5
46518,550840,18
46519,550840,16
46520,550870,14
46521,550870,12
46522,550890,14
46523,550890,5
46524,550890,18
46525,550900,9
46526,550900,11
46527,550900,8
46528,550900,18
46529,550900,6
46530,550930,14
46531,550930,15
46532,550930,5
46533,550990,14
46534,550990,15
46535,551050,14
46536,551050,15
46537,551050,18
46538,551050,6
46539,551050,16
46540,551060,14
46541,551060,15
46542,551060,5
46543,551060,16
46544,551080,14
46545,551080,18
46546,551100,14
46547,551100,15
46548,551100,5
46549,551100,18
46550,551100,16
46551,551110,14
46552,551110,15
46553,551110,18
46554,551110,16
46555,551150,14
46556,551150,15
46557,551160,14
46558,551170,8
46559,551170,15
46560,551170,18
46561,551170,6
46562,551190,14
46563,551190,15
46564,551320,14
46565,551360,14
46566,551380,14
46567,551440,14
46568,551450,14
46569,551450,15
46570,551450,5
46571,551450,17
46572,551500,14
46573,551520,14
46574,551520,15
46575,551520,18
46576,551520,16
46577,551550,14
46578,551550,15
46579,551550,18
46580,551550,16
46581,551570,14
46582,551570,5
46583,551580,14
46584,551580,15
46585,551580,5
46586,551580,18
46587,551580,16
46588,551580,17
46589,551610,9
46590,551610,11
46591,551610,8
46592,551610,19
46593,551610,14
46594,551630,14
46595,551630,15
46596,551630,16
46597,551650,14
46598,551650,15
46599,551670,14
46600,551670,18
46601,551680,14
46602,551680,18
46603,551690,14
46604,551700,14
46605,551700,11
46606,551700,3
46607,551700,10
46608,551700,4
46609,551730,14
46610,551730,3
46611,551730,10
46612,551730,15
46613,551730,18
46614,551730,12
46615,551730,16
46616,551750,14
46617,551770,14
46618,551770,15
46619,551770,5
46620,551770,16
46621,551780,19
46622,551840,14
46623,551840,15
46624,551840,18
46625,551840,16
46626,551860,14
46627,551860,18
46628,551930,14
46629,551930,18
46630,551960,14
46631,552000,9
46632,552000,8
46633,552000,7
46634,552000,13
46635,552000,5
46636,552000,18
46637,552000,6
46638,552030,14
46639,552030,15
46640,552030,18
46641,552060,14
46642,552060,15
46643,552060,18
46644,552060,16
46645,552080,14
46646,552080,9
46647,552080,11
46648,552080,8
46649,552080,3
46650,552080,10
46651,552080,7
46652,552100,14
46653,552100,11
46654,552100,18
46655,552100,19
46656,552100,12
46657,552110,14
46658,552110,9
46659,552110,11
46660,552110,8
46661,552110,15
46662,552110,18
46663,552110,6
46664,552110,14
46665,552120,14
46666,552120,6
46667,552130,14
46668,552130,15
46669,552130,18
46670,552130,12
46671,552140,8
46672,552150,14
46673,552160,14
46674,552160,15
46675,552160,18
46676,552160,16
46677,552160,14
46678,552200,14
46679,552200,15
46680,552200,18
46681,552200,16
46682,552210,14
46683,552210,15
46684,552210,18
46685,552210,16
46686,552220,14
46687,552230,14
46688,552230,11
46689,552230,15
46690,552240,14
46691,552270,14
46692,552280,14
46693,552280,18
46694,552300,14
46695,552300,15
46696,552310,14
46697,552330,14
46698,552330,15
46699,552330,12
46700,552340,14
46701,552340,17
46702,552350,14
46703,552350,18
46704,552350,12
46705,552370,14
46706,552370,13
46707,552370,15
46708,552370,5
46709,552370,18
46710,552370,16
46711,552380,14
46712,552380,17
46713,552390,14
46714,552390,15
46715,552390,5
46716,552390,18
46717,552390,16
46718,552400,14
46719,552400,15
46720,552400,16
46721,552410,14
46722,552410,15
46723,552410,18
46724,552410,12
46725,552410,14
46726,552440,14
46727,552440,15
46728,552440,19
46729,552440,16
46730,552440,6
46731,552450,14
46732,552450,9
46733,552450,11
46734,552450,3
46735,552450,10
46736,552450,15
46737,552450,5
46738,552450,16
46739,552450,17
46740,552460,14
46741,552460,9
46742,552460,11
46743,552460,3
46744,552460,10
46745,552460,15
46746,552460,5
46747,552460,16
46748,552460,17
46749,552500,14
46750,552500,3
46751,552500,10
46752,552500,15
46753,552500,18
46754,552500,12
46755,552520,14
46756,552520,9
46757,552520,3
46758,552520,18
46759,552520,1
46760,552520,6
46761,552520,12
46762,552520,6
46763,552540,14
46764,552540,15
46765,552540,5
46766,552550,14
46767,552550,15
46768,552550,5
46769,552570,14
46770,552570,5
46771,552570,18
46772,552580,14
46773,552580,15
46774,552580,5
46775,552580,18
46776,552580,16
46777,552590,14
46778,552590,15
46779,552590,5
46780,552590,18
46781,552590,16
46782,552610,14
46783,552610,15
46784,552610,5
46785,552620,14
46786,552620,15
46787,552620,19
46788,552620,16
46789,552630,14
46790,552660,14
46791,552660,12
46792,552670,14
46793,552690,14
46794,552690,12
46795,552700,14
46796,552700,15
46797,552700,5
46798,552700,18
46799,552720,14
46800,552720,15
46801,552720,1
46802,552720,16
46803,552780,14
46804,552780,15
46805,552780,18
46806,552780,6
46807,552800,14
46808,552800,15
46809,552800,12
46810,552800,16
46811,552870,14
46812,552870,18
46813,552870,16
46814,552880,14
46815,552880,15
46816,552880,5
46817,552880,18
46818,552880,1
46819,552880,16
46820,552900,14
46821,552900,15
46822,552900,18
46823,552900,19
46824,552900,16
46825,552900,6
46826,552910,14
46827,552910,15
46828,552910,18
46829,552910,12
46830,552920,14
46831,552920,11
46832,552920,8
46833,552920,15
46834,552920,18
46835,552920,19
46836,552920,12
46837,552940,14
46838,552940,12
46839,552960,14
46840,552960,19
46841,552970,14
46842,552970,13
46843,552970,15
46844,552970,5
46845,552970,18
46846,552970,16
46847,552990,9
46848,552990,11
46849,552990,8
46850,552990,3
46851,552990,10
46852,552990,15
46853,552990,18
46854,552990,6
46855,553000,14
46856,553000,15
46857,553000,18
46858,553020,14
46859,553020,8
46860,553020,7
46861,553020,13
46862,553020,15
46863,553020,5
46864,553020,18
46865,553020,16
46866,553020,17
46867,553040,14
46868,553040,12
46869,553050,14
46870,553100,14
46871,553110,14
46872,553110,5
46873,553130,14
46874,553150,8
46875,553150,7
46876,553150,4
46877,553150,15
46878,553180,14
46879,553180,15
46880,553180,18
46881,553210,14
46882,553210,9
46883,553210,11
46884,553210,15
46885,553210,18
46886,553260,14
46887,553260,15
46888,553290,14
46889,553290,9
46890,553290,11
46891,553290,3
46892,553290,10
46893,553290,4
46894,553290,15
46895,553290,5
46896,553290,18
46897,553290,16
46898,553290,17
46899,553290,2
46900,553310,14
46901,553310,9
46902,553310,11
46903,553310,8
46904,553310,13
46905,553310,15
46906,553310,5
46907,553310,16
46908,553320,14
46909,553330,14
46910,553330,18
46911,553340,14
46912,553340,15
46913,553340,5
46914,553340,18
46915,553340,1
46916,553340,16
46917,553350,14
46918,553350,15
46919,553350,5
46920,553350,17
46921,553410,14
46922,553410,18
46923,553430,14
46924,553430,15
46925,553440,14
46926,553440,15
46927,553440,12
46928,553450,14
46929,553450,15
46930,553450,5
46931,553450,18
46932,553470,14
46933,553470,15
46934,553470,18
46935,553470,16
46936,553470,14
46937,553470,6
46938,553480,14
46939,553480,18
46940,553480,16
46941,553490,14
46942,553520,14
46943,553520,9
46944,553520,3
46945,553520,15
46946,553520,6
46947,553530,14
46948,553560,9
46949,553560,11
46950,553570,9
46951,553570,11
46952,553570,8
46953,553570,13
46954,553570,4
46955,553570,15
46956,553570,5
46957,553590,14
46958,553590,15
46959,553590,17
46960,553610,14
46961,553630,14
46962,553640,14
46963,553640,15
46964,553640,5
46965,553640,18
46966,553640,16
46967,553640,14
46968,553660,11
46969,553660,12
46970,553680,14
46971,553690,14
46972,553690,15
46973,553690,5
46974,553690,18
46975,553690,16
46976,553690,14
46977,553740,14
46978,553760,14
46979,553760,15
46980,553760,5
46981,553760,16
46982,553780,14
46983,553780,13
46984,553780,15
46985,553780,5
46986,553780,18
46987,553780,19
46988,553780,14
46989,553780,17
46990,553780,6
46991,553790,14
46992,553790,15
46993,553790,18
46994,553800,14
46995,553800,15
46996,553800,18
46997,553800,1
46998,553820,14
46999,553820,15
47000,553820,18
47001,553830,14
47002,553830,18
47003,553880,14
47004,553880,11
47005,553910,14
47006,553910,15
47007,553910,16
47008,553910,17
47009,553950,14
47010,553950,15
47011,553950,5
47012,553950,18
47013,553950,17
47014,553960,14
47015,553960,12
47016,554140,14
47017,554150,14
47018,554150,15
47019,554150,18
47020,554150,12
47021,554150,16
47022,554150,14
47023,554150,17
47024,554180,14
47025,554220,14
47026,554220,15
47027,554220,5
47028,554220,18
47029,554220,16
47030,554280,14
47031,554280,15
47032,554280,18
47033,554280,16
47034,554290,14
47035,554290,18
47036,554290,16
47037,554310,14
47038,554310,15
47039,554310,18
47040,554310,16
47041,554330,14
47042,554330,15
47043,554330,5
47044,554330,18
47045,554330,16
47046,554330,14
47047,554330,17
47048,554470,14
47049,554470,17
47050,554510,14
47051,554510,11
47052,554510,13
47053,554510,15
47054,554510,5
47055,554510,6
47056,554550,14
47057,554550,5
47058,554560,14
47059,554570,14
47060,554570,12
47061,554590,14
47062,554590,8
47063,554590,13
47064,554590,12
47065,554600,14
47066,554600,15
47067,554600,18
47068,554600,16
47069,554620,14
47070,554620,15
47071,554620,5
47072,554620,18
47073,554620,16
47074,554640,14
47075,554640,18
47076,554660,14
47077,554660,15
47078,554660,18
47079,554660,14
47080,554660,17
47081,554670,14
47082,554670,5
47083,554670,18
47084,554670,16
47085,554680,14
47086,554690,14
47087,554690,15
47088,554690,18
47089,554690,16
47090,554700,14
47091,554750,14
47092,554750,8
47093,554750,15
47094,554750,12
47095,554770,14
47096,554770,15
47097,554770,18
47098,554770,12
47099,554800,14
47100,554800,9
47101,554800,11
47102,554800,8
47103,554800,13
47104,554800,4
47105,554800,15
47106,554800,5
47107,554800,18
47108,554800,16
47109,554800,14
47110,554800,17
47111,554810,14
47112,554810,15
47113,554810,5
47114,554810,1
47115,554810,16
47116,554870,14
47117,554870,15
47118,554870,5
47119,554920,14
47120,554940,14
47121,554940,15
47122,554940,5
47123,554940,14
47124,555010,14
47125,555010,9
47126,555010,11
47127,555010,3
47128,555010,10
47129,555050,14
47130,555050,11
47131,555060,14
47132,555060,11
47133,555060,4
47134,555060,15
47135,555060,18
47136,555060,17
47137,555080,14
47138,555080,15
47139,555080,5
47140,555080,18
47141,555100,14
47142,555100,15
47143,555130,14
47144,555150,14
47145,555150,15
47146,555150,5
47147,555150,18
47148,555150,16
47149,555150,2
47150,555160,9
47151,555160,11
47152,555160,19
47153,555170,14
47154,555170,17
47155,555180,8
47156,555180,13
47157,555180,16
47158,555210,14
47159,555210,15
47160,555220,14
47161,555220,15
47162,555220,18
47163,555220,16
47164,555230,14
47165,555230,11
47166,555260,14
47167,555260,15
47168,555260,18
47169,555260,12
47170,555280,14
47171,555280,7
47172,555280,13
47173,555280,15
47174,555280,5
47175,555280,18
47176,555280,16
47177,555290,14
47178,555290,15
47179,555290,18
47180,555290,19
47181,555290,12
47182,555290,16
47183,555310,14
47184,555310,15
47185,555310,16
47186,555320,14
47187,555320,15
47188,555320,18
47189,555320,2
47190,555370,14
47191,555370,9
47192,555370,11
47193,555370,13
47194,555370,4
47195,555370,15
47196,555400,14
47197,555400,12
47198,555410,14
47199,555410,18
47200,555410,12
47201,555410,16
47202,555430,14
47203,555430,5
47204,555430,18
47205,555440,9
47206,555440,11
47207,555440,3
47208,555440,10
47209,555450,14
47210,555450,15
47211,555450,5
47212,555450,18
47213,555450,16
47214,555510,14
47215,555510,15
47216,555510,18
47217,555510,16
47218,555520,14
47219,555570,11
47220,555570,8
47221,555570,10
47222,555570,15
47223,555570,18
47224,555570,6
47225,555580,14
47226,555580,15
47227,555580,5
47228,555580,18
47229,555580,16
47230,555580,17
47231,555600,14
47232,555600,15
47233,555600,18
47234,555610,14
47235,555610,15
47236,555610,5
47237,555610,16
47238,555620,14
47239,555620,15
47240,555620,18
47241,555630,14
47242,555630,12
47243,555640,14
47244,555640,15
47245,555640,18
47246,555650,14
47247,555650,18
47248,555660,14
47249,555660,18
47250,555670,14
47251,555670,18
47252,555700,9
47253,555700,8
47254,555700,13
47255,555700,18
47256,555710,14
47257,555710,15
47258,555710,18
47259,555710,12
47260,555720,14
47261,555720,3
47262,555720,7
47263,555720,13
47264,555720,15
47265,555720,5
47266,555720,16
47267,555720,14
47268,555730,14
47269,555730,9
47270,555730,11
47271,555730,15
47272,555730,14
47273,555730,17
47274,555750,14
47275,555750,9
47276,555750,4
47277,555750,15
47278,555750,12
47279,555750,14
47280,555750,17
47281,555760,14
47282,555760,18
47283,555820,14
47284,555830,14
47285,555830,9
47286,555830,11
47287,555830,15
47288,555830,18
47289,555850,14
47290,555850,15
47291,555850,18
47292,555850,16
47293,555880,14
47294,555880,9
47295,555880,11
47296,555880,3
47297,555880,10
47298,555880,16
47299,555890,14
47300,555890,11
47301,555890,7
47302,555890,13
47303,555890,15
47304,555890,5
47305,555890,18
47306,555920,14
47307,555920,18
47308,555930,14
47309,555930,18
47310,555940,14
47311,555940,8
47312,555940,13
47313,555940,15
47314,555940,18
47315,555950,14
47316,555950,15
47317,555950,18
47318,555950,12
47319,555950,16
47320,555970,14
47321,555970,18
47322,555970,6
47323,555980,14
47324,555980,18
47325,556000,14
47326,556000,15
47327,556000,18
47328,556000,12
47329,556000,16
47330,556010,14
47331,556010,7
47332,556010,13
47333,556010,15
47334,556010,5
47335,556010,18
47336,556010,16
47337,556010,14
47338,556010,17
47339,556050,9
47340,556050,11
47341,556050,8
47342,556050,13
47343,556050,4
47344,556050,15
47345,556050,5
47346,556050,18
47347,556050,16
47348,556070,14
47349,556070,18
47350,556090,14
47351,556090,7
47352,556090,13
47353,556090,15
47354,556090,5
47355,556090,18
47356,556090,14
47357,556090,17
47358,556110,14
47359,556110,18
47360,556120,14
47361,556120,18
47362,556130,14
47363,556130,15
47364,556130,5
47365,556130,18
47366,556140,14
47367,556140,5
47368,556160,14
47369,556160,15
47370,556160,18
47371,556180,14
47372,556180,9
47373,556180,11
47374,556180,3
47375,556180,10
47376,556180,4
47377,556180,6
47378,556190,14
47379,556190,15
47380,556190,18
47381,556230,14
47382,556230,8
47383,556230,5
47384,556230,18
47385,556250,14
47386,556250,11
47387,556260,14
47388,556260,15
47389,556260,18
47390,556260,1
47391,556260,12
47392,556280,14
47393,556280,15
47394,556280,5
47395,556280,18
47396,556300,14
47397,556310,14
47398,556310,9
47399,556310,11
47400,556310,3
47401,556310,10
47402,556310,7
47403,556310,13
47404,556310,15
47405,556310,12
47406,556310,14
47407,556310,17
47408,556340,14
47409,556340,15
47410,556340,18
47411,556340,16
47412,556480,14
47413,556480,9
47414,556480,11
47415,556480,7
47416,556480,13
47417,556480,15
47418,556480,5
47419,556480,16
47420,556480,17
47421,556520,14
47422,556540,14
47423,556540,16
47424,556550,14
47425,556550,9
47426,556550,11
47427,556550,4
47428,556640,14
47429,556680,14
47430,556700,14
47431,556710,14
47432,556710,15
47433,556710,5
47434,556720,14
47435,556740,14
47436,556740,15
47437,556740,5
47438,556740,18
47439,556740,1
47440,556740,16
47441,556770,14
47442,556770,18
47443,556770,16
47444,556780,14
47445,556780,9
47446,556780,11
47447,556780,15
47448,556780,18
47449,556780,12
47450,556780,16
47451,556820,14
47452,556820,9
47453,556820,11
47454,556820,4
47455,556820,15
47456,556820,18
47457,556820,6
47458,556830,14
47459,556840,9
47460,556840,11
47461,556840,3
47462,556840,10
47463,556840,15
47464,556840,18
47465,556840,16
47466,556850,15
47467,556850,18
47468,556850,19
47469,556850,16
47470,556850,14
47471,556860,14
47472,556870,14
47473,556870,15
47474,556870,5
47475,556870,18
47476,556890,14
47477,556920,14
47478,556960,14
47479,556960,5
47480,556960,18
47481,556960,17
47482,556990,14
47483,556990,18
47484,557030,14
47485,557030,15
47486,557030,5
47487,557030,18
47488,557030,16
47489,557040,14
47490,557040,9
47491,557040,11
47492,557040,8
47493,557040,3
47494,557040,10
47495,557040,7
47496,557040,15
47497,557040,5
47498,557040,18
47499,557040,16
47500,557040,17
47501,557190,14
47502,557190,18
47503,557240,14
47504,557240,16
47505,557260,14
47506,557260,18
47507,557330,14
47508,557400,14
47509,557400,15
47510,557400,18
47511,557400,6
47512,557400,16
47513,557400,17
47514,557410,14
47515,557420,14
47516,557460,14
47517,557460,8
47518,557460,3
47519,557460,7
47520,557460,4
47521,557520,14
47522,557520,15
47523,557520,18
47524,557520,16
47525,557570,14
47526,557580,14
47527,557580,15
47528,557580,18
47529,557580,12
47530,557580,16
47531,557580,14
47532,557580,17
47533,557600,14
47534,557600,15
47535,557600,18
47536,557600,16
47537,557630,14
47538,557670,14
47539,557680,14
47540,557680,15
47541,557680,18
47542,557680,12
47543,557700,14
47544,557700,15
47545,557700,1
47546,557700,16
47547,557720,14
47548,557730,14
47549,557730,15
47550,557730,17
47551,557750,14
47552,557750,9
47553,557760,14
47554,557770,14
47555,557770,15
47556,557770,18
47557,557780,11
47558,557780,8
47559,557780,15
47560,557780,18
47561,557780,6
47562,557780,2
47563,557790,14
47564,557790,15
47565,557790,18
47566,557790,12
47567,557810,14
47568,557810,15
47569,557810,18
47570,557810,6
47571,557830,14
47572,557830,15
47573,557830,18
47574,557850,14
47575,557850,5
47576,557850,18
47577,557860,14
47578,557860,15
47579,557860,18
47580,557880,14
47581,557880,15
47582,557880,18
47583,557890,14
47584,557890,15
47585,557890,18
47586,557940,14
47587,557960,14
47588,557960,15
47589,557970,14
47590,558010,14
47591,558020,14
47592,558020,15
47593,558020,16
47594,558020,14
47595,558030,14
47596,558030,15
47597,558030,5
47598,558030,16
47599,558030,14
47600,558030,17
47601,558050,14
47602,558060,14
47603,558100,11
47604,558100,10
47605,558100,18
47606,558100,6
47607,558110,14
47608,558110,15
47609,558260,14
47610,558260,11
47611,558260,15
47612,558260,5
47613,558260,18
47614,558260,16
47615,558260,17
47616,558320,14
47617,558320,15
47618,558320,18
47619,558340,14
47620,558340,15
47621,558340,18
47622,558340,16
47623,558410,14
47624,558410,15
47625,558410,1
47626,558410,16
47627,558420,14
47628,558420,15
47629,558420,16
47630,558440,14
47631,558440,7
47632,558440,13
47633,558440,12
47634,558450,14
47635,558450,15
47636,558450,18
47637,558450,12
47638,558450,16
47639,558490,14
47640,558490,15
47641,558490,18
47642,558490,16
47643,558650,14
47644,558660,14
47645,558670,14
47646,558680,14
47647,558720,14
47648,558720,11
47649,558720,10
47650,558740,14
47651,558740,15
47652,558740,14
47653,558750,14
47654,558750,15
47655,558750,14
47656,558780,14
47657,558780,15
47658,558780,18
47659,558780,16
47660,558790,14
47661,558790,15
47662,558790,18
47663,558790,16
47664,558810,14
47665,558810,15
47666,558810,5
47667,558810,18
47668,558850,14
47669,558850,15
47670,558850,18
47671,558850,16
47672,558870,14
47673,558870,15
