GGLinkerId,GameId,GenreId
4946,267610,17
4947,267670,15
4948,267730,11
4949,267730,20
4950,267900,1
4951,267920,1
4952,267940,1
4953,267940,14
4954,267960,1
4955,267980,20
4956,268050,1
4957,268130,1
4958,268130,2
4959,268130,11
4960,268130,20
4961,268200,1
4962,268200,2
4963,268200,20
4964,268220,1
4965,268220,11
4966,268240,1
4967,268240,2
4968,268240,11
4969,268260,5
4970,268260,11
4971,268320,11
4972,268340,1
4973,268340,2
4974,268340,11
4975,268340,15
4976,268360,11
4977,268360,14
4978,268400,20
4979,268420,2
4980,268420,5
4981,268420,8
4982,268420,12
4983,268420,15
4984,268500,20
4985,268520,1
4986,268520,2
4987,268520,11
4988,268540,2
4989,268540,11
4990,268650,1
4991,268650,2
4992,268650,11
4993,268650,15
4994,268650,17
4995,268650,20
4996,268650,7
4997,268670,1
4998,268670,2
4999,268670,11
5000,268670,15
5001,268670,7
5002,268750,1
5003,268750,2
5004,268750,11
5005,268750,15
5006,268770,2
5007,268770,11
5008,268810,2
5009,268810,5
5010,268810,11
5011,268850,21
5012,268870,1
5013,268870,11
5014,268870,20
5015,268890,17
5016,268910,1
5017,268910,11
5018,268930,2
5019,268930,11
5020,268930,15
5021,268970,2
5022,268970,11
5023,268970,15
5024,268970,7
5025,268990,1
5026,268990,11
5027,269010,11
5028,269010,15
5029,269030,11
5030,269030,15
5031,269050,2
5032,269050,11
5033,269110,2
5034,269110,5
5035,269110,11
5036,269110,15
5037,269150,1
5038,269150,5
5039,269150,11
5040,269150,17
5041,269170,5
5042,269170,11
5043,269170,17
5044,269170,19
5045,269170,20
5046,269190,15
5047,269190,7
5048,269210,1
5049,269210,2
5050,269210,11
5051,269210,12
5052,269210,15
5053,269230,1
5054,269230,11
5055,269250,11
5056,269270,1
5057,269270,11
5058,269290,21
5059,269290,22
5060,269310,1
5061,269310,2
5062,269310,11
5063,269310,15
5064,269310,17
5065,269310,20
5066,269330,2
5067,269330,11
5068,269350,2
5069,269350,11
5070,269350,7
5071,269370,1
5072,269370,11
5073,269370,15
5074,269430,14
5075,269470,4
5076,269470,21
5077,269490,1
5078,269490,2
5079,269490,5
5080,269490,11
5081,269490,15
5082,269490,20
5083,269530,1
5084,269530,11
5085,269530,12
5086,269530,7
5087,269570,8
5088,269570,18
5089,269590,11
5090,269590,15
5091,269590,20
5092,269590,7
5093,269610,1
5094,269610,2
5095,269610,7
5096,269610,11
5097,269610,20
5098,269630,1
5099,269630,11
5100,269650,1
5101,269650,2
5102,269650,11
5103,269650,15
5104,269670,1
5105,269670,2
5106,269670,11
5107,269690,2
5108,269690,11
5109,269690,15
5110,269710,1
5111,269710,5
5112,269710,11
5113,269710,20
5114,269730,17
5115,269730,19
5116,269770,1
5117,269770,2
5118,269770,11
5119,269770,15
5120,269770,7
5121,269790,2
5122,269790,11
5123,269810,1
5124,269810,2
5125,269810,11
5126,269890,2
5127,269890,11
5128,269950,17
5129,269990,2
5130,269990,11
5131,270010,1
5132,270010,5
5133,270010,11
5134,270030,1
5135,270030,5
5136,270030,11
5137,270030,17
5138,270030,19
5139,270050,2
5140,270050,11
5141,270050,15
5142,270070,1
5143,270070,2
5144,270070,11
5145,270070,15
5146,270090,1
5147,270090,11
5148,270110,1
5149,270110,2
5150,270110,11
5151,270110,15
5152,270130,2
5153,270130,5
5154,270130,11
5155,270150,1
5156,270150,11
5157,270170,8
5158,270170,11
5159,270170,15
5160,270170,17
5161,270190,2
5162,270190,5
5163,270190,11
5164,270210,11
5165,270230,2
5166,270230,5
5167,270230,11
5168,270270,1
5169,270270,11
5170,270270,15
5171,270310,2
5172,270310,11
5173,270330,1
5174,270330,2
5175,270330,11
5176,270410,23
5177,270410,10
5178,270410,1
5179,270410,11
5180,270430,1
5181,270430,2
5182,270430,11
5183,270430,15
5184,270450,1
5185,270450,11
5186,270450,19
5187,270490,2
5188,270490,11
5189,270490,15
5190,270510,1
5191,270510,11
5192,270550,1
5193,270550,5
5194,270550,11
5195,270550,20
5196,270570,2
5197,270570,11
5198,270590,1
5199,270590,2
5200,270590,11
5201,270610,1
5202,270610,2
5203,270610,11
5204,270610,15
5205,270630,1
5206,270630,5
5207,270630,11
5208,270750,15
5209,270760,15
5210,270770,20
5211,270790,2
5212,270790,11
5213,270790,15
5214,270790,20
5215,270810,1
5216,270810,5
5217,270810,11
5218,270810,14
5219,270830,17
5220,270850,17
5221,270880,11
5222,270880,17
5223,270910,1
5224,270910,11
5225,270910,20
5226,270950,5
5227,270950,17
5228,271240,11
5229,271240,17
5230,271240,20
5231,271360,17
5232,271360,20
5233,271370,17
5234,271370,20
5235,271500,1
5236,271550,5
5237,271550,11
5238,271550,20
5239,271570,1
5240,271570,11
5241,271590,1
5242,271590,2
5243,271640,1
5244,271640,11
5245,271670,1
5246,271670,11
5247,271730,1
5248,271730,2
5249,271730,11
5250,271730,20
5251,271760,15
5252,271820,2
5253,271820,5
5254,271820,11
5255,271860,11
5256,271900,5
5257,271900,11
5258,271900,20
5259,271920,17
5260,271970,13
5261,271970,11
5262,271970,15
5263,271990,2
5264,271990,5
5265,271990,11
5266,271990,15
5267,271990,20
5268,272010,2
5269,272010,5
5270,272010,11
5271,272010,15
5272,272040,5
5273,272040,11
5274,272060,2
5275,272060,11
5276,272270,2
5277,272270,11
5278,272270,15
5279,272270,20
5280,272330,1
5281,272330,11
5282,272470,1
5283,272470,2
5284,272470,11
5285,272470,15
5286,272510,1
5287,272510,2
5288,272600,2
5289,272600,11
5290,272620,23
5291,272620,10
5292,272620,1
5293,272620,11
5294,272890,11
5295,272890,19
5296,272990,5
5297,272990,11
5298,273030,17
5299,273030,19
5300,273030,20
5301,273070,11
5302,273070,17
5303,273070,20
5304,273110,1
5305,273110,5
5306,273110,8
5307,273110,12
5308,273500,1
5309,273500,11
5310,273570,1
5311,273580,1
5312,273590,1
5313,273600,1
5314,273620,1
5315,273730,5
5316,273730,17
5317,273740,17
5318,273750,14
5319,273750,17
5320,273750,19
5321,273760,17
5322,273770,17
5323,273770,20
5324,273790,17
5325,273800,17
5326,273820,17
5327,273830,1
5328,273830,17
5329,273840,14
5330,273840,17
5331,273840,19
5332,273850,17
5333,273860,17
5334,273890,5
5335,273890,17
5336,273940,17
5337,273960,1
5338,273960,11
5339,273960,17
5340,273960,20
5341,274010,1
5342,274010,17
5343,274170,1
5344,274170,11
5345,274190,1
5346,274190,2
5347,274190,5
5348,274190,11
5349,274230,1
5350,274230,11
5351,274250,11
5352,274250,19
5353,274270,1
5354,274270,2
5355,274270,11
5356,274290,2
5357,274290,11
5358,274310,11
5359,274310,15
5360,274350,2
5361,274350,11
5362,274480,1
5363,274480,11
5364,274480,15
5365,274500,1
5366,274500,11
5367,274520,13
5368,274520,23
5369,274520,10
5370,274520,1
5371,274520,2
5372,274520,11
5373,274520,15
5374,274560,1
5375,274560,2
5376,274560,11
5377,274700,11
5378,274700,20
5379,274880,11
5380,274880,14
5381,274880,19
5382,274900,1
5383,274900,11
5384,274920,3
5385,274920,22
5386,274940,1
5387,274940,11
5388,274960,11
5389,274960,15
5390,274960,17
5391,274960,20
5392,274960,7
5393,274980,11
5394,274980,17
5395,274980,20
5396,275060,1
5397,275060,2
5398,275080,5
5399,275080,11
5400,275080,17
5401,275100,2
5402,275100,5
5403,275100,11
5404,275180,2
5405,275180,5
5406,275180,15
5407,275200,1
5408,275200,2
5409,275200,11
5410,275290,20
5411,275310,17
5412,275330,5
5413,275350,11
5414,275350,20
5415,275390,1
5416,275390,2
5417,275390,11
5418,275470,1
5419,275470,11
5420,275470,20
5421,275490,1
5422,275490,5
5423,275490,11
5424,275510,20
5425,275530,1
5426,275530,20
5427,275570,1
5428,275570,15
5429,275610,1
5430,275670,11
5431,275670,20
5432,275810,5
5433,275810,20
5434,275830,5
5435,275830,20
5436,275850,1
5437,275850,2
5438,276220,5
5439,276220,17
5440,276240,5
5441,276240,17
5442,276300,5
5443,276300,17
5444,276300,19
5445,276340,5
5446,276340,17
5447,276340,19
5448,276360,5
5449,276360,17
5450,276360,19
5451,276380,5
5452,276380,17
5453,276430,5
5454,276440,5
5455,276460,5
5456,276730,1
5457,276730,11
5458,276750,20
5459,276810,15
5460,276810,20
5461,276870,11
5462,276870,17
5463,276870,20
5464,276870,7
5465,276890,1
5466,276890,2
5467,276890,15
5468,277110,2
5469,277110,5
5470,277270,2
5471,277270,5
5472,277390,1
5473,277390,11
5474,277390,19
5475,277430,1
5476,277450,20
5477,277460,11
5478,277460,20
5479,277470,2
5480,277470,11
5481,277470,15
5482,277490,1
5483,277490,11
5484,277490,20
5485,277500,5
5486,277500,11
5487,277500,17
5488,277510,1
5489,277510,2
5490,277510,5
5491,277510,11
5492,277520,1
5493,277520,2
5494,277520,11
5495,277540,5
5496,277560,5
5497,277590,1
5498,277590,2
5499,277630,17
5500,277630,20
5501,277650,1
5502,277650,2
5503,277650,11
5504,277650,15
5505,277680,5
5506,277680,11
5507,277700,11
5508,277850,11
5509,277850,19
5510,277870,1
5511,277870,2
5512,277870,11
5513,277870,15
5514,277890,1
5515,277890,2
5516,277890,11
5517,277910,2
5518,277910,11
5519,277910,15
5520,277910,17
5521,278080,1
5522,278100,1
5523,278360,2
5524,278360,5
5525,278360,11
5526,278420,1
5527,278420,2
5528,278420,11
5529,278440,11
5530,278440,17
5531,278460,5
5532,278460,15
5533,278490,2
5534,278490,5
5535,278490,11
5536,278490,15
5537,278510,1
5538,278530,2
5539,278530,11
5540,278530,15
5541,278550,17
5542,278570,2
5543,278570,5
5544,278570,11
5545,278590,5
5546,278590,11
5547,278590,15
5548,278620,1
5549,278620,2
5550,278620,11
5551,278620,15
5552,278640,1
5553,278640,2
5554,278640,11
5555,278810,1
5556,278810,2
5557,278810,11
5558,278810,20
5559,278850,1
5560,278890,1
5561,278890,11
5562,278930,1
5563,278930,11
5564,278970,1
5565,278970,2
5566,279070,1
5567,279070,2
5568,279070,11
5569,279070,15
5570,279140,11
5571,279140,17
5572,279140,20
5573,279160,1
5574,279160,2
5575,279260,2
5576,279260,11
5577,279420,5
5578,279420,17
5579,279420,20
5580,279440,2
5581,279440,11
5582,279440,15
5583,279460,19
5584,279480,5
5585,279480,20
5586,279500,2
5587,279520,1
5588,279520,5
5589,279520,11
5590,279520,14
5591,279520,17
5592,279540,5
5593,279540,11
5594,279560,2
5595,279580,1
5596,279580,2
5597,279580,5
5598,279580,11
5599,279640,11
5600,279640,20
5601,279720,15
5602,279740,13
5603,279740,21
5604,279740,22
5605,279800,2
5606,279800,5
5607,279900,2
5608,279900,11
5609,279920,1
5610,279920,11
5611,279940,2
5612,279990,5
5613,279990,11
5614,279990,15
5615,279990,17
5616,280010,1
5617,280010,11
5618,280010,7
5619,280040,1
5620,280040,11
5621,280040,15
5622,280140,2
5623,280140,5
5624,280140,11
5625,280140,15
5626,280160,1
5627,280160,2
5628,280160,11
5629,280180,1
5630,280180,2
5631,280200,1
5632,280200,11
5633,280220,11
5634,280220,17
5635,280220,20
5636,280320,5
5637,280320,11
5638,280320,15
5639,280380,1
5640,280380,20
5641,280460,1
5642,280460,11
5643,280500,1
5644,280500,11
5645,280500,14
5646,280520,1
5647,280520,2
5648,280520,11
5649,280520,15
5650,280540,5
5651,280540,11
5652,280540,17
5653,280540,20
5654,280560,1
5655,280560,11
5656,280600,1
5657,280600,11
5658,280600,15
5659,280640,1
5660,280640,11
5661,280640,15
5662,280680,3
5663,280680,6
5664,280680,13
5665,280720,11
5666,280720,17
5667,280720,20
5668,280720,7
5669,280790,1
5670,280790,2
5671,280790,5
5672,280790,8
5673,280790,11
5674,280790,12
5675,280790,15
5676,280790,17
5677,280830,5
5678,280830,11
5679,280830,19
5680,280890,1
5681,280890,2
5682,280890,11
5683,280930,1
5684,280930,5
5685,280930,11
5686,280930,20
5687,281060,2
5688,281060,11
5689,281200,2
5690,281220,1
5691,281240,2
5692,281260,1
5693,281280,14
5694,281350,20
5695,281370,11
5696,281390,20
5697,281410,1
5698,281430,15
5699,281450,20
5700,281560,2
5701,281580,17
5702,281610,20
5703,281640,11
5704,281640,15
5705,281640,20
5706,281750,2
5707,281750,5
5708,281750,11
5709,281820,1
5710,281820,2
5711,281820,5
5712,281820,11
5713,281840,11
5714,281860,1
5715,281860,11
5716,281920,1
5717,281920,2
5718,281920,11
5719,281940,1
5720,281940,2
5721,281940,11
5722,281990,17
5723,281990,20
5724,282010,1
5725,282010,11
5726,282010,14
5727,282030,1
5728,282030,11
5729,282030,14
5730,282050,14
5731,282050,17
5732,282050,19
5733,282070,2
5734,282070,11
5735,282070,17
5736,282100,1
5737,282100,2
5738,282100,5
5739,282100,11
5740,282100,15
5741,282140,1
5742,282140,2
5743,282140,11
5744,282210,20
5745,282400,17
5746,282400,20
5747,282440,1
5748,282530,1
5749,282530,2
5750,282560,17
5751,282560,20
5752,282590,11
5753,282590,20
5754,282620,1
5755,282620,11
5756,282620,17
5757,282640,1
5758,282640,2
5759,282640,11
5760,282660,21
5761,282680,11
5762,282680,20
5763,282760,5
5764,282760,11
5765,282780,1
5766,282780,2
5767,282780,11
5768,282800,11
5769,282800,20
5770,282860,1
5771,282860,11
5772,282860,15
5773,282860,17
5774,282880,5
5775,282880,11
5776,282880,20
5777,282880,7
5778,282900,15
5779,282900,20
5780,283000,11
5781,283000,20
5782,283020,11
5783,283020,20
5784,283040,2
5785,283040,11
5786,283040,15
5787,283060,2
5788,283060,5
5789,283060,8
5790,283060,12
5791,283060,15
5792,283080,1
5793,283080,2
5794,283080,11
5795,283080,15
5796,283100,1
5797,283100,11
5798,283100,12
5799,283100,15
5800,283100,7
5801,283160,1
5802,283160,11
5803,283160,17
5804,283180,2
5805,283180,11
5806,283230,2
5807,283230,5
5808,283230,11
5809,283270,1
5810,283270,15
5811,283270,20
5812,283290,1
5813,283290,2
5814,283310,15
5815,283330,1
5816,283350,1
5817,283370,1
5818,283390,1
5819,283410,1
5820,283430,1
5821,283430,2
5822,283450,5
5823,283470,5
5824,283490,19
5825,283560,17
5826,283580,17
5827,283600,17
5828,283620,17
5829,283640,23
5830,283640,10
5831,283640,1
5832,283640,11
5833,283640,15
5834,283660,1
5835,283660,5
5836,283660,11
5837,283680,1
5838,283680,11
5839,283820,1
5840,283820,11
5841,283840,1
5842,283840,11
5843,283880,2
5844,283880,8
5845,283880,11
5846,283880,15
5847,283920,2
5848,283920,5
5849,283940,2
5850,283940,5
5851,283960,2
5852,283960,5
5853,283980,2
5854,283980,5
5855,284000,2
5856,284000,5
5857,284020,2
5858,284020,5
5859,284050,2
5860,284100,11
5861,284100,17
5862,284100,20
5863,284140,1
5864,284140,2
5865,284140,11
5866,284140,15
5867,284160,14
5868,284160,17
5869,284160,7
5870,284180,1
5871,284180,2
5872,284180,11
5873,284200,5
5874,284200,11
5875,284220,1
5876,284220,11
5877,284240,2
5878,284240,11
5879,284260,11
5880,284390,2
5881,284390,11
5882,284410,1
5883,284410,2
5884,284410,11
5885,284460,1
5886,284460,11
5887,284710,2
5888,284710,5
5889,284730,2
5890,284730,5
5891,284750,2
5892,284750,5
5893,284770,2
5894,284770,5
5895,284790,2
5896,284790,5
5897,284810,2
5898,284810,5
5899,284830,2
5900,284830,5
5901,284850,5
5902,284870,2
5903,284870,5
5904,284890,2
5905,284890,5
5906,284910,1
5907,284910,15
5908,284910,7
5909,284930,1
5910,284930,11
5911,284930,14
5912,284950,5
5913,284950,11
5914,284950,17
5915,284970,1
5916,284970,11
5917,284990,1
5918,284990,11
5919,285010,1
5920,285010,5
5921,285010,11
5922,285010,17
5923,285010,20
5924,285090,1
5925,285090,11
5926,285090,20
5927,285110,11
5928,285110,17
5929,285110,20
5930,285110,7
5931,285130,5
5932,285130,17
5933,285130,20
5934,285190,23
5935,285190,10
5936,285190,1
5937,285190,17
5938,285190,20
5939,285310,17
5940,285310,20
5941,285330,17
5942,285330,20
5943,285350,11
5944,285350,20
5945,285380,5
5946,285380,17
5947,285380,20
5948,285380,7
5949,285420,5
5950,285420,15
5951,285440,1
5952,285440,11
5953,285480,20
5954,285500,1
5955,285500,14
5956,285500,15
5957,285520,1
5958,285520,14
5959,285670,1
5960,285670,17
5961,285740,5
5962,285740,11
5963,285740,17
5964,285800,2
5965,285800,5
5966,285800,11
5967,285800,15
5968,285800,20
5969,285820,1
5970,285820,11
5971,285820,14
5972,285840,1
5973,285840,11
5974,285900,1
5975,285900,2
5976,285900,5
5977,285900,11
5978,285920,1
5979,285920,11
5980,285980,1
5981,285980,11
5982,286000,1
5983,286000,5
5984,286000,11
5985,286000,20
5986,286040,1
5987,286040,11
5988,286100,1
5989,286100,11
5990,286120,15
5991,286140,2
5992,286140,11
5993,286160,5
5994,286160,11
5995,286160,15
5996,286160,17
5997,286160,20
5998,286200,2
5999,286200,5
6000,286200,11
6001,286200,15
6002,286200,20
6003,286220,15
6004,286240,11
6005,286240,14
6006,286240,15
6007,286240,19
6008,286260,2
6009,286280,17
6010,286280,20
6011,286300,11
6012,286320,2
6013,286320,11
6014,286340,2
6015,286340,11
6016,286360,2
6017,286360,11
6018,286380,5
6019,286380,11
6020,286380,20
6021,286440,1
6022,286440,11
6023,286440,20
6024,286460,2
6025,286480,2
6026,286520,1
6027,286520,5
6028,286520,20
6029,286540,2
6030,286570,14
6031,286570,19
6032,286660,1
6033,286660,11
6034,286690,1
6035,286730,1
6036,286730,17
6037,286750,5
6038,286750,17
6039,286750,20
6040,286770,1
6041,286790,17
6042,286810,1
6043,286810,14
6044,286830,1
6045,286830,14
6046,286880,1
6047,286880,2
6048,286930,1
6049,286930,11
6050,286930,15
6051,286940,1
6052,286940,2
6053,286940,8
6054,286940,19
6055,286940,20
6056,287020,2
6057,287070,20
6058,287100,1
6059,287100,11
6060,287120,1
6061,287120,5
6062,287200,5
6063,287200,11
6064,287200,17
6065,287200,20
6066,287220,5
6067,287220,11
6068,287220,17
6069,287260,14
6070,287290,1
6071,287290,2
6072,287390,1
6073,287450,17
6074,287450,20
6075,287580,17
6076,287580,20
6077,287600,2
6078,287600,5
6079,287600,11
6080,287600,17
6081,287630,2
6082,287630,15
6083,287700,1
6084,287700,2
6085,287720,2
6086,287720,5
6087,287740,2
6088,287740,5
6089,287740,11
6090,287780,11
6091,287840,1
6092,287840,2
6093,287840,11
6094,287860,1
6095,287860,11
6096,287900,17
6097,287920,1
6098,287920,8
6099,287920,11
6100,287920,12
6101,287920,15
6102,287960,11
6103,287960,20
6104,287980,11
6105,287980,17
6106,287980,20
6107,288000,1
6108,288000,2
6109,288000,11
6110,288000,7
6111,288020,1
6112,288020,2
6113,288020,11
6114,288040,2
6115,288040,11
6116,288060,2
6117,288060,11
6118,288100,1
6119,288120,2
6120,288120,11
6121,288120,15
6122,288120,20
6123,288140,11
6124,288140,17
6125,288140,19
6126,288140,20
6127,288160,2
6128,288160,11
6129,288220,11
6130,288220,17
6131,288260,1
6132,288260,5
6133,288260,11
6134,288260,20
6135,288270,8
6136,288270,18
6137,288270,21
6138,288270,22
6139,288370,1
6140,288370,11
6141,288470,15
6142,288500,2
6143,288500,11
6144,288610,5
6145,288630,2
6146,288630,5
6147,288650,14
6148,288670,2
6149,288670,5
6150,288690,5
6151,288710,5
6152,288710,17
6153,288750,2
6154,288750,11
6155,288790,2
6156,288830,2
6157,288840,2
6158,288860,2
6159,288860,11
6160,288860,15
6161,288880,1
6162,288880,2
6163,288880,11
6164,288930,2
6165,288930,11
6166,288970,2
6167,289050,5
6168,289070,20
6169,289090,2
6170,289090,5
6171,289090,11
6172,289090,15
6173,289090,17
6174,289130,15
6175,289130,20
6176,289180,1
6177,289180,15
6178,289180,17
6179,289200,15
6180,289200,20
6181,289220,1
6182,289220,15
6183,289240,20
6184,289260,2
6185,289280,1
6186,289300,1
6187,289300,17
6188,289300,20
6189,289320,2
6190,289320,5
6191,289340,20
6192,289360,15
6193,289380,15
6194,289400,1
6195,289400,2
6196,289400,17
6197,289420,15
6198,289440,20
6199,289460,5
6200,289460,14
6201,289480,1
6202,289480,2
6203,289480,17
6204,289500,20
6205,289520,15
6206,289520,20
6207,289580,20
6208,289600,15
6209,289600,20
6210,289620,1
6211,289620,2
6212,289650,1
6213,289650,2
6214,289690,1
6215,289690,2
6216,289760,1
6217,289760,5
6218,289760,11
6219,289760,19
6220,289760,20
6221,289800,2
6222,289800,5
6223,289820,2
6224,289820,5
6225,289840,2
6226,289840,5
6227,289890,15
6228,289890,17
6229,289890,20
6230,289930,5
6231,289930,17
6232,289930,20
6233,289950,5
6234,289950,17
6235,290000,1
6236,290000,5
6237,290000,11
6238,290020,11
6239,290020,17
6240,290040,1
6241,290040,2
6242,290040,11
6243,290060,2
6244,290060,11
6245,290080,1
6246,290080,11
6247,290080,15
6248,290080,17
6249,290260,11
6250,290280,1
6251,290280,11
6252,290300,1
6253,290300,2
6254,290300,11
6255,290300,15
6256,290300,17
6257,290320,1
6258,290320,2
6259,290320,11
6260,290340,2
6261,290340,11
6262,290340,15
6263,290340,20
6264,290380,5
6265,290380,11
6266,290440,1
6267,290440,11
6268,290460,5
6269,290460,15
6270,290470,1
6271,290470,8
6272,290470,15
6273,290490,1
6274,290490,11
6275,290510,2
6276,290510,5
6277,290510,11
6278,290530,1
6279,290530,11
6280,290650,1
6281,290650,2
6282,290650,5
6283,290650,11
6284,290650,15
6285,290730,5
6286,290730,8
6287,290730,11
6288,290730,12
6289,290730,20
6290,290770,1
6291,290770,2
6292,290770,11
6293,290790,20
6294,290810,7
6295,290870,11
6296,290870,20
6297,290890,1
6298,290890,5
6299,290890,11
6300,290890,15
6301,290890,20
6302,290970,11
6303,290970,17
6304,290970,20
6305,290990,5
6306,290990,11
6307,290990,17
6308,291030,5
6309,291030,11
6310,291030,17
6311,291050,11
6312,291050,15
6313,291050,20
6314,291070,1
6315,291070,11
6316,291130,1
6317,291130,2
6318,291130,5
6319,291130,11
6320,291170,5
6321,291170,11
6322,291170,20
6323,291190,11
6324,291190,15
6325,291190,20
6326,291250,1
6327,291250,2
6328,291250,11
6329,291250,17
6330,291270,1
6331,291270,5
6332,291270,11
6333,291290,2
6334,291290,5
6335,291290,11
6336,291330,1
6337,291330,5
6338,291330,11
6339,291330,19
6340,291390,1
6341,291390,11
6342,291410,8
6343,291410,11
6344,291410,20
6345,291430,1
6346,291430,5
6347,291430,11
6348,291450,11
6349,291450,15
6350,291450,17
6351,291450,20
6352,291480,1
6353,291480,8
6354,291480,12
6355,291550,1
6356,291550,8
6357,291550,11
6358,291610,11
6359,291630,2
6360,291640,2
6361,291650,15
6362,291690,2
6363,291690,11
6364,291710,2
6365,291710,11
6366,291770,2
6367,291770,11
6368,291860,1
6369,291860,11
6370,291860,15
6371,291860,20
6372,291910,1
6373,291910,17
6374,291930,17
6375,291930,20
6376,291960,1
6377,291960,2
6378,291960,15
6379,291960,20
6380,292030,15
6381,292060,1
6382,292090,5
6383,292120,15
6384,292140,15
6385,292160,20
6386,292200,5
6387,292200,11
6388,292200,20
6389,292230,6
6390,292230,21
6391,292240,2
6392,292240,5
6393,292260,2
6394,292260,5
6395,292280,2
6396,292280,5
6397,292300,2
6398,292300,5
6399,292330,11
6400,292330,17
6401,292330,20
6402,292370,11
6403,292370,15
6404,292380,5
6405,292380,14
6406,292390,1
6407,292400,2
6408,292400,11
6409,292400,15
6410,292410,14
6411,292420,1
6412,292420,17
6413,292480,1
6414,292480,11
6415,292500,1
6416,292500,2
6417,292500,11
6418,292570,1
6419,292570,11
6420,292600,1
6421,292600,11
6422,292620,11
6423,292630,2
6424,292630,5
6425,292630,11
6426,292660,2
6427,292670,2
6428,292730,1
6429,292730,2
6430,292760,20
6431,292780,2
6432,292780,5
6433,292800,2
6434,292800,5
6435,292820,2
6436,292820,5
6437,292840,5
6438,292860,5
6439,292880,2
6440,292910,2
6441,292930,2
6442,292990,20
6443,293160,2
6444,293160,11
6445,293160,15
6446,293160,20
6447,293180,1
6448,293180,2
6449,293180,11
6450,293200,11
6451,293200,20
6452,293220,1
6453,293220,11
6454,293220,7
6455,293240,1
6456,293240,2
6457,293240,11
6458,293240,20
6459,293260,8
6460,293260,15
6461,293260,20
6462,293320,2
6463,293320,11
6464,293340,5
6465,293340,11
6466,293340,17
6467,293400,1
6468,293400,2
6469,293400,12
6470,293400,17
6471,293400,7
6472,293420,1
6473,293420,5
6474,293420,11
6475,293440,1
6476,293440,2
6477,293440,11
6478,293440,15
6479,293460,1
6480,293460,11
6481,293460,15
6482,293480,2
6483,293480,5
6484,293480,11
6485,293480,15
6486,293480,7
6487,293520,11
6488,293520,17
6489,293540,1
6490,293540,8
6491,293540,11
6492,293540,12
6493,293540,15
6494,293600,1
6495,293600,11
6496,293660,2
6497,293660,11
6498,293680,2
6499,293680,11
6500,293680,15
6501,293720,1
6502,293720,11
6503,293740,11
6504,293760,17
6505,293760,20
6506,293760,7
6507,293780,1
6508,293780,11
6509,293780,15
6510,293840,1
6511,293840,11
6512,293860,2
6513,293860,5
6514,293860,11
6515,293880,2
6516,293880,5
6517,293880,11
6518,293880,15
6519,293900,1
6520,293900,5
6521,293900,11
6522,293920,5
6523,293920,11
6524,293920,15
6525,293920,17
6526,293940,1
6527,293940,11
6528,293940,17
6529,293940,20
6530,293960,11
6531,293960,17
6532,293960,20
6533,293980,2
6534,293980,11
6535,294000,1
6536,294000,11
6537,294020,2
6538,294020,11
6539,294020,15
6540,294020,17
6541,294020,20
6542,294040,1
6543,294040,2
6544,294040,5
6545,294040,11
6546,294040,15
6547,294060,1
6548,294060,2
6549,294060,11
6550,294100,11
6551,294100,17
6552,294100,20
6553,294140,1
6554,294140,2
6555,294140,11
6556,294160,8
6557,294160,11
6558,294160,20
6559,294190,2
6560,294190,11
6561,294230,1
6562,294230,5
6563,294230,11
6564,294280,1
6565,294280,2
6566,294280,5
6567,294370,11
6568,294370,15
6569,294370,20
6570,294390,2
6571,294440,2
6572,294440,11
6573,294460,1
6574,294460,2
6575,294460,11
6576,294530,2
6577,294530,5
6578,294540,2
6579,294540,5
6580,294550,2
6581,294550,5
6582,294570,2
6583,294570,5
6584,294580,2
6585,294580,5
6586,294590,1
6587,294590,20
6588,294650,2
6589,294650,5
6590,294660,2
6591,294660,5
6592,294670,2
6593,294670,5
6594,294680,2
6595,294680,5
6596,294690,2
6597,294690,5
6598,294700,2
6599,294700,5
6600,294710,2
6601,294710,5
6602,294720,5
6603,294730,5
6604,294730,17
6605,294730,20
6606,294750,1
6607,294750,11
6608,294750,20
6609,294770,1
6610,294770,11
6611,294770,20
6612,294790,1
6613,294790,11
6614,294790,20
6615,294810,1
6616,294830,17
6617,294830,20
6618,294860,1
6619,294860,15
6620,294860,20
6621,295250,2
6622,295250,11
6623,295490,1
6624,295490,2
6625,295550,8
6626,295550,12
6627,295550,15
6628,295590,11
6629,295590,15
6630,295590,17
6631,295590,20
6632,295610,1
6633,295610,2
6634,295610,11
6635,295630,11
6636,295630,20
6637,295650,1
6638,295650,2
6639,295650,11
6640,295670,1
6641,295670,11
6642,295690,1
6643,295690,2
6644,295690,11
6645,295710,8
6646,295710,11
6647,295710,12
6648,295710,14
6649,295710,15
6650,295710,20
6651,295730,1
6652,295730,11
6653,295750,11
6654,295770,1
6655,295790,1
6656,295790,2
6657,295790,5
6658,295790,11
6659,295850,2
6660,295850,5
6661,295850,11
6662,295850,15
6663,295870,1
6664,295870,11
6665,295870,15
6666,295910,1
6667,295910,2
6668,295930,5
6669,295930,11
6670,295930,14
6671,295950,23
6672,295950,1
6673,295950,2
6674,295950,11
6675,295950,12
6676,295950,15
6677,295990,20
6678,296010,1
6679,296010,11
6680,296010,15
6681,296030,1
6682,296030,2
6683,296030,11
6684,296050,11
6685,296050,15
6686,296070,2
6687,296070,11
6688,296070,20
6689,296150,1
6690,296150,11
6691,296150,17
6692,296150,19
