GPId,GameId,PlatformId
19453,552630,1
19454,552660,3
19455,552670,3
19456,552690,3
19457,552700,3
19458,552700,2
19459,552720,3
19460,552780,3
19461,552780,2
19462,552780,1
19463,552800,3
19464,552870,3
19465,552880,3
19466,552900,3
19467,552910,3
19468,552920,3
19469,552940,3
19470,552940,2
19471,552960,3
19472,552970,3
19473,552990,3
19474,552990,2
19475,552990,1
19476,553000,3
19477,553020,3
19478,553040,3
19479,553040,1
19480,553050,3
19481,553100,3
19482,553110,3
19483,553130,3
19484,553150,3
19485,553150,2
19486,553180,3
19487,553210,3
19488,553260,3
19489,553290,3
19490,553290,2
19491,553290,1
19492,553310,3
19493,553310,2
19494,553320,3
19495,553330,3
19496,553340,3
19497,553350,3
19498,553350,2
19499,553350,1
19500,553410,3
19501,553430,3
19502,553440,3
19503,553450,3
19504,553470,3
19505,553480,3
19506,553490,3
19507,553490,2
19508,553520,3
19509,553530,3
19510,553530,2
19511,553560,3
19512,553570,3
19513,553590,3
19514,553590,2
19515,553590,1
19516,553610,3
19517,553630,3
19518,553630,2
19519,553630,1
19520,553640,3
19521,553660,3
19522,553660,2
19523,553680,3
19524,553690,3
19525,553740,3
19526,553760,3
19527,553780,3
19528,553790,3
19529,553790,1
19530,553800,3
19531,553820,3
19532,553830,3
19533,553830,2
19534,553830,1
19535,553880,3
19536,553910,3
19537,553950,3
19538,553960,3
19539,553960,2
19540,553960,1
19541,554140,3
19542,554150,3
19543,554180,3
19544,554180,2
19545,554180,1
19546,554220,3
19547,554220,2
19548,554220,1
19549,554280,3
19550,554290,3
19551,554310,3
19552,554330,3
19553,554330,2
19554,554330,1
19555,554470,3
19556,554470,2
19557,554510,3
19558,554550,3
19559,554560,3
19560,554570,3
19561,554590,3
19562,554600,3
19563,554600,2
19564,554600,1
19565,554620,3
19566,554620,2
19567,554640,3
19568,554640,2
19569,554640,1
19570,554660,3
19571,554660,2
19572,554660,1
19573,554670,3
19574,554680,3
19575,554680,2
19576,554690,3
19577,554700,3
19578,554750,3
19579,554770,3
19580,554770,2
19581,554770,1
19582,554800,3
19583,554810,3
19584,554810,2
19585,554810,1
19586,554870,3
19587,554920,3
19588,554940,3
19589,555010,3
19590,555050,3
19591,555060,3
19592,555080,3
19593,555100,3
19594,555130,3
19595,555150,3
19596,555160,3
19597,555160,2
19598,555160,1
19599,555170,3
19600,555180,3
19601,555210,3
19602,555210,2
19603,555220,3
19604,555220,2
19605,555220,1
19606,555230,3
19607,555230,2
19608,555230,1
19609,555260,3
19610,555280,3
19611,555290,3
19612,555310,3
19613,555310,2
19614,555310,1
19615,555320,3
19616,555320,1
19617,555370,3
19618,555370,2
19619,555370,1
19620,555400,3
19621,555400,2
19622,555410,3
19623,555430,3
19624,555440,3
19625,555450,3
19626,555510,3
19627,555520,3
19628,555520,2
19629,555520,1
19630,555570,3
19631,555580,3
19632,555600,3
19633,555610,3
19634,555620,3
19635,555620,2
19636,555620,1
19637,555630,3
19638,555640,3
19639,555650,3
19640,555660,3
19641,555660,1
19642,555670,3
19643,555700,3
19644,555710,3
19645,555720,3
19646,555720,2
19647,555730,3
19648,555730,2
19649,555730,1
19650,555750,3
19651,555760,3
19652,555760,2
19653,555820,3
19654,555830,3
19655,555850,3
19656,555880,3
19657,555880,2
19658,555880,1
19659,555890,3
19660,555920,3
19661,555930,3
19662,555940,3
19663,555950,3
19664,555950,2
19665,555950,1
19666,555970,3
19667,555980,3
19668,556000,3
19669,556010,3
19670,556050,3
19671,556070,3
19672,556090,3
19673,556110,3
19674,556120,3
19675,556130,3
19676,556140,3
19677,556140,1
19678,556160,3
19679,556180,3
19680,556190,3
19681,556230,3
19682,556230,2
19683,556250,3
19684,556260,3
19685,556280,3
19686,556300,3
19687,556300,2
19688,556310,3
19689,556340,3
19690,556340,2
19691,556340,1
19692,556480,3
19693,556520,3
19694,556540,3
19695,556550,3
19696,556640,3
19697,556680,3
19698,556700,3
19699,556710,3
19700,556720,3
19701,556740,3
19702,556770,3
19703,556780,3
19704,556820,3
19705,556830,3
19706,556830,2
19707,556830,1
19708,556840,3
19709,556850,3
19710,556860,3
19711,556870,3
19712,556890,3
19713,556890,2
19714,556920,3
19715,556960,3
19716,556990,3
19717,556990,2
19718,557030,3
19719,557030,2
19720,557040,3
19721,557040,2
19722,557040,1
19723,557190,3
19724,557190,2
19725,557190,1
19726,557240,3
19727,557260,3
19728,557260,2
19729,557330,3
19730,557400,3
19731,557410,3
19732,557410,2
19733,557420,3
19734,557420,2
19735,557460,3
19736,557520,3
19737,557570,3
19738,557580,3
19739,557580,2
19740,557600,3
19741,557630,3
19742,557630,2
19743,557670,3
19744,557680,3
19745,557700,3
19746,557720,3
19747,557720,2
19748,557720,1
19749,557730,3
19750,557750,3
19751,557760,3
19752,557770,3
19753,557780,3
19754,557790,3
19755,557810,3
19756,557830,3
19757,557850,3
19758,557860,3
19759,557880,3
19760,557880,2
19761,557880,1
19762,557890,3
19763,557940,3
19764,557940,2
19765,557940,1
19766,557960,3
19767,557970,3
19768,558010,3
19769,558010,2
19770,558020,3
19771,558030,3
19772,558050,3
19773,558060,3
19774,558100,3
19775,558110,3
19776,558260,3
19777,558260,2
19778,558320,3
19779,558320,2
19780,558320,1
19781,558340,3
19782,558410,3
19783,558410,2
19784,558410,1
19785,558420,3
19786,558420,2
19787,558420,1
19788,558440,3
19789,558440,2
19790,558450,3
19791,558490,3
19792,558490,1
19793,558650,3
19794,558650,2
19795,558650,1
19796,558660,3
19797,558670,3
19798,558680,3
19799,558720,3
19800,558740,3
19801,558740,2
19802,558750,3
19803,558780,3
19804,558790,3
19805,558790,2
19806,558810,3
19807,558810,2
19808,558810,1
19809,558850,3
19810,558870,3
19811,558990,3
19812,559010,3
19813,559010,2
19814,559010,1
19815,559030,3
19816,559070,3
19817,559100,3
19818,559100,2
19819,559130,3
19820,559140,3
19821,559170,3
19822,559200,3
19823,559210,3
19824,559250,3
19825,559250,2
19826,559250,1
19827,559260,3
19828,559260,2
19829,559280,3
19830,559300,3
19831,559310,3
19832,559330,3
19833,559340,3
19834,559350,3
19835,559360,3
19836,559450,3
19837,559610,3
19838,559610,1
19839,559620,3
19840,559620,2
19841,559620,1
19842,559640,3
19843,559650,3
19844,559680,3
19845,559850,3
19846,559870,3
19847,559870,2
19848,559870,1
19849,559900,3
19850,559900,2
19851,559910,3
19852,559920,3
19853,559920,2
19854,559920,1
19855,559930,3
19856,559960,3
19857,559960,2
19858,559960,1
19859,559990,3
19860,559990,2
19861,560000,3
19862,560010,3
19863,560010,2
19864,560010,1
19865,560050,3
19866,560080,3
19867,560130,3
19868,560130,1
19869,560150,3
19870,560150,2
19871,560150,1
19872,560170,3
19873,560180,3
19874,560200,3
19875,560200,2
19876,560220,3
19877,560220,2
19878,560230,3
19879,560250,3
19880,560260,3
19881,560260,2
19882,560260,1
19883,560300,3
19884,560340,3
19885,560350,3
19886,560370,3
19887,560380,3
19888,560430,3
19889,560510,3
19890,560550,3
19891,560570,3
19892,560600,3
19893,560640,3
19894,560710,3
19895,560720,3
19896,560730,3
19897,560740,3
19898,560750,3
19899,560760,3
19900,560770,3
19901,560790,3
19902,560820,3
19903,560820,2
19904,560870,3
19905,560930,3
19906,560960,3
19907,560970,3
19908,561000,3
19909,561010,3
19910,561010,2
19911,561080,3
19912,561100,3
19913,561110,3
19914,561110,2
19915,561120,3
19916,561120,2
19917,561120,1
19918,561190,3
19919,561190,2
19920,561190,1
19921,561230,3
19922,561260,3
19923,561340,3
19924,561340,2
19925,561360,3
19926,561420,3
19927,561450,3
19928,561450,2
19929,561480,3
19930,561480,2
19931,561510,3
19932,561590,3
19933,561590,2
19934,561590,1
19935,561600,3
19936,561680,3
19937,561680,2
19938,561680,1
19939,561690,3
19940,561740,3
19941,561770,3
19942,561930,3
19943,561930,2
19944,561930,1
19945,561970,3
19946,562010,3
19947,562050,3
19948,562090,3
19949,562090,2
19950,562160,3
19951,562160,2
19952,562160,1
19953,562220,3
19954,562230,3
19955,562240,3
19956,562250,3
19957,562250,2
19958,562250,1
19959,562260,3
19960,562270,3
19961,562270,2
19962,562270,1
19963,562280,3
19964,562280,1
19965,562290,3
19966,562310,3
19967,562310,2
19968,562310,1
19969,562320,3
19970,562330,3
19971,562330,2
19972,562330,1
19973,562360,3
19974,562410,3
19975,562410,2
19976,562410,1
19977,562420,3
19978,562430,3
19979,562450,3
19980,562450,2
19981,562450,1
19982,562460,3
19983,562470,3
19984,562480,3
19985,562480,2
19986,562480,1
19987,562490,3
19988,562500,3
19989,562520,3
19990,562540,3
19991,562540,2
19992,562570,3
19993,562600,3
19994,562640,3
19995,562660,3
19996,562660,1
19997,562670,3
19998,562680,3
19999,562690,3
20000,562690,2
20001,562700,3
20002,562700,2
20003,562700,1
20004,562730,3
20005,562730,2
20006,562730,1
20007,562740,3
20008,562740,2
20009,562740,1
20010,562760,3
20011,562760,2
20012,562800,3
20013,562810,3
20014,562840,3
20015,562860,3
20016,563120,3
20017,563130,3
20018,563130,1
20019,563150,3
20020,563160,3
20021,563170,3
20022,563170,2
20023,563170,1
20024,563180,3
20025,563190,3
20026,563200,3
20027,563200,2
20028,563200,1
20029,563250,3
20030,563260,3
20031,563270,3
20032,563320,3
20033,563330,3
20034,563340,3
20035,563360,3
20036,563370,3
20037,563380,3
20038,563390,3
20039,563390,2
20040,563390,1
20041,563400,3
20042,563410,3
20043,563430,3
20044,563470,3
20045,563470,2
20046,563470,1
20047,563490,3
20048,563500,3
20049,563520,3
20050,563520,2
20051,563550,3
20052,563560,3
20053,563560,2
20054,563560,1
20055,563610,3
20056,563680,3
20057,563710,3
20058,563750,3
20059,563760,3
20060,563760,2
20061,563810,3
20062,563810,2
20063,563810,1
20064,563830,3
20065,563860,3
20066,563860,2
20067,563860,1
20068,563910,3
20069,564010,3
20070,564040,3
20071,564050,3
20072,564070,3
20073,564070,1
20074,564080,3
20075,564080,2
20076,564080,1
20077,564090,3
20078,564100,3
20079,564140,3
20080,564150,3
20081,564160,3
20082,564210,3
20083,564230,3
20084,564280,3
20085,564330,3
20086,564340,3
20087,564420,3
20088,564450,3
20089,564470,3
20090,564470,2
20091,564470,1
20092,564480,3
20093,564520,3
20094,564520,2
20095,564520,1
20096,564530,3
20097,564700,3
20098,564710,3
20099,564720,3
20100,564750,3
20101,564810,3
20102,564810,2
20103,564900,3
20104,564920,3
20105,564920,2
20106,564940,3
20107,564950,3
20108,564960,3
20109,564960,2
20110,564980,3
20111,564990,3
20112,565020,3
20113,565030,3
20114,565110,3
20115,565120,3
20116,565140,3
20117,565170,3
20118,565170,2
20119,565170,1
20120,565190,3
20121,565200,3
20122,565330,3
20123,565380,3
20124,565390,3
20125,565490,3
20126,565540,3
20127,565540,2
20128,565550,3
20129,565600,3
20130,565640,3
20131,565650,3
20132,565660,3
20133,565670,3
20134,565690,3
20135,565720,3
20136,565730,3
20137,565860,3
20138,565860,2
20139,565910,3
20140,565980,3
20141,566050,3
20142,566060,3
20143,566060,2
20144,566060,1
20145,566090,3
20146,566130,3
20147,566140,3
20148,566150,3
20149,566160,3
20150,566170,3
20151,566180,3
20152,566190,3
20153,566200,3
20154,566220,3
20155,566270,3
20156,566270,2
20157,566320,3
20158,566350,3
20159,566380,3
20160,566380,2
20161,566410,3
20162,566420,3
20163,566430,3
20164,566530,3
20165,566530,2
20166,566530,1
20167,566540,3
20168,566540,2
20169,566540,1
20170,566550,3
20171,566560,3
20172,566570,3
20173,566570,1
20174,566580,3
20175,566640,3
20176,566670,3
20177,566690,3
20178,566700,3
20179,566700,2
20180,566700,1
20181,566730,3
20182,566730,2
20183,566730,1
20184,566750,3
20185,566780,3
20186,566800,3
20187,566810,3
20188,566860,3
20189,566870,3
20190,566880,3
20191,566900,3
20192,566910,3
20193,566930,3
20194,566940,3
20195,566970,3
20196,566980,3
20197,566990,3
20198,567000,3
20199,567010,3
20200,567020,3
20201,567030,3
20202,567030,2
20203,567040,3
20204,567060,3
20205,567060,2
20206,567060,1
20207,567080,3
20208,567130,3
20209,567140,3
20210,567140,2
20211,567140,1
20212,567150,3
20213,567160,3
20214,567170,3
20215,567170,2
20216,567200,3
20217,567210,3
20218,567210,2
20219,567210,1
20220,567220,3
20221,567220,2
20222,567220,1
20223,567240,3
20224,567240,2
20225,567240,1
20226,567250,3
20227,567260,3
20228,567270,3
20229,567280,3
20230,567290,3
20231,567290,2
20232,567320,3
20233,567320,2
20234,567340,3
20235,567340,2
20236,567340,1
20237,567370,3
20238,567370,2
20239,567370,1
20240,567380,3
20241,567430,3
20242,567480,3
20243,567480,2
20244,567480,1
20245,567580,3
20246,567600,3
20247,567620,3
20248,567620,2
20249,567620,1
20250,567640,3
20251,567640,2
20252,567660,3
20253,567670,3
20254,567680,3
20255,567730,3
20256,567730,1
20257,567750,3
20258,567750,2
20259,567780,3
20260,567800,3
20261,567840,3
20262,567840,2
20263,567840,1
20264,567860,3
20265,567860,2
20266,567860,1
20267,567890,3
20268,567980,3
20269,567980,2
20270,567980,1
20271,568020,3
20272,568020,2
20273,568030,3
20274,568040,3
20275,568040,2
20276,568040,1
20277,568060,3
20278,568090,3
20279,568130,3
20280,568160,3
20281,568160,2
20282,568200,3
20283,568220,3
20284,568240,3
20285,568240,1
20286,568250,3
20287,568300,3
20288,568310,3
20289,568320,3
20290,568320,2
20291,568320,1
20292,568330,3
20293,568340,3
20294,568340,2
20295,568340,1
20296,568370,3
20297,568400,3
20298,568440,3
20299,568440,2
20300,568440,1
20301,568450,3
20302,568450,2
20303,568450,1
20304,568460,3
20305,568460,2
20306,568470,3
20307,568490,3
20308,568490,2
20309,568490,1
20310,568500,3
20311,568570,3
20312,568610,3
20313,568610,1
20314,568670,3
20315,568690,3
20316,568690,2
20317,568690,1
20318,568720,3
20319,568750,3
20320,568770,3
20321,568770,1
20322,568780,3
20323,568800,3
20324,568800,2
20325,568800,1
20326,568830,3
20327,568840,3
20328,568860,3
20329,568910,3
20330,568910,1
20331,568920,3
20332,568930,3
20333,569010,3
20334,569050,3
20335,569130,3
20336,569130,2
20337,569130,1
20338,569140,2
20339,569150,3
20340,569150,2
20341,569150,1
20342,569200,3
20343,569210,3
20344,569220,3
20345,569220,1
20346,569270,3
20347,569270,2
20348,569270,1
20349,569290,3
20350,569340,3
20351,569350,3
20352,569360,3
20353,569360,2
20354,569370,3
20355,569380,3
20356,569390,3
20357,569420,3
20358,569420,2
20359,569430,3
20360,569480,3
20361,569490,3
20362,569500,3
20363,569500,2
20364,569500,1
20365,569520,3
20366,569530,3
20367,569570,3
20368,569610,3
20369,569630,3
20370,569630,2
20371,569640,3
20372,569720,3
20373,569760,3
20374,569770,3
20375,569800,3
20376,569810,3
20377,569840,3
20378,569840,2
20379,569860,3
20380,569860,2
20381,569870,3
20382,569940,3
20383,569940,2
20384,569940,1
20385,570000,3
20386,570050,3
20387,570060,3
20388,570090,3
20389,570150,3
20390,570230,3
20391,570340,3
20392,570350,3
20393,570420,3
20394,570460,3
20395,570460,2
20396,570460,1
20397,570470,3
20398,570490,3
20399,570500,3
20400,570540,3
20401,570540,2
20402,570540,1
20403,570580,3
20404,570590,3
20405,570600,3
20406,570680,3
20407,570690,3
20408,570710,3
20409,570770,3
20410,570780,3
20411,570790,3
20412,570810,3
20413,570840,3
20414,570850,3
20415,570860,3
20416,570860,2
20417,570860,1
20418,570890,3
20419,570910,3
20420,570940,3
20421,570970,3
20422,570980,3
20423,571020,3
20424,571050,3
20425,571060,3
20426,571060,2
20427,571060,1
20428,571080,3
20429,571230,3
20430,571260,3
20431,571310,3
20432,571330,3
20433,571340,3
20434,571340,2
20435,571340,1
20436,571350,3
20437,571350,2
20438,571350,1
20439,571430,3
20440,571500,3
20441,571500,1
20442,571520,3
20443,571530,3
20444,571550,3
20445,571630,3
20446,571660,3
20447,571680,3
20448,571720,3
20449,571740,3
20450,571860,3
20451,571870,3
20452,571880,3
20453,571910,3
20454,571910,2
20455,571910,1
20456,572000,3
20457,572000,2
20458,572000,1
20459,572010,3
20460,572020,3
20461,572040,3
20462,572050,3
20463,572050,2
20464,572050,1
20465,572130,3
20466,572160,3
20467,572170,3
20468,572180,3
20469,572180,2
20470,572180,1
20471,572220,3
20472,572240,3
20473,572290,3
20474,572300,3
20475,572330,3
20476,572410,3
20477,572410,2
20478,572410,1
20479,572430,3
20480,572480,3
20481,572520,3
20482,572540,3
20483,572540,2
20484,572540,1
20485,572570,3
20486,572580,3
20487,572630,3
20488,572640,3
20489,572660,3
20490,572700,3
20491,572710,3
20492,572720,3
20493,572730,3
20494,572740,3
20495,572760,3
20496,572890,3
20497,572980,3
20498,572980,2
20499,573040,3
20500,573040,2
20501,573040,1
20502,573050,3
20503,573060,3
20504,573060,2
20505,573070,3
20506,573070,2
20507,573070,1
20508,573080,3
20509,573090,3
20510,573100,3
20511,573100,2
20512,573110,3
20513,573110,2
20514,573120,3
20515,573130,3
20516,573170,3
20517,573170,2
20518,573210,3
20519,573260,3
20520,573260,2
20521,573270,3
20522,573280,3
20523,573300,3
20524,573320,3
20525,573330,3
20526,573330,2
20527,573330,1
20528,573340,3
20529,573360,3
20530,573370,3
20531,573410,3
20532,573460,3
20533,573490,3
20534,573490,2
20535,573490,1
20536,573530,3
20537,573550,3
20538,573550,2
20539,573550,1
20540,573600,3
20541,573610,3
20542,573650,3
20543,573660,3
20544,573670,3
20545,573680,3
20546,573680,2
20547,573680,1
20548,573690,3
20549,573700,3
20550,573700,2
20551,573700,1
20552,573710,3
20553,573720,3
20554,573740,3
20555,573750,3
20556,573760,3
20557,573770,3
20558,573780,3
20559,573790,3
20560,573800,3
20561,573800,2
20562,573800,1
20563,574010,3
20564,574030,3
20565,574040,3
20566,574050,3
20567,574050,2
20568,574050,1
20569,574070,3
20570,574080,3
20571,574090,3
20572,574090,2
20573,574120,3
20574,574140,3
20575,574150,3
20576,574150,2
20577,574160,3
20578,574170,3
20579,574190,3
20580,574200,3
20581,574220,3
20582,574260,3
20583,574270,3
20584,574310,3
20585,574310,2
20586,574310,1
20587,574410,3
20588,574410,2
20589,574410,1
20590,574420,3
20591,574420,2
20592,574420,1
20593,574440,3
20594,574500,3
20595,574520,3
20596,574560,3
20597,574560,1
20598,574580,3
20599,574590,3
20600,574590,2
20601,574590,1
20602,574690,3
20603,574690,1
20604,574710,3
20605,574710,2
20606,574740,3
20607,574760,3
20608,574780,3
20609,574810,3
20610,574810,1
20611,574820,3
20612,574850,3
20613,574860,3
20614,574890,3
20615,574910,3
20616,574920,3
20617,574940,3
20618,574980,3
20619,575000,3
20620,575010,3
20621,575030,3
20622,575060,3
20623,575060,2
20624,575060,1
20625,575080,3
20626,575080,2
20627,575080,1
20628,575090,3
20629,575090,2
20630,575090,1
20631,575100,3
20632,575110,3
20633,575110,1
20634,575130,3
20635,575140,3
20636,575210,3
20637,575330,3
20638,575340,3
20639,575360,3
20640,575360,2
20641,575400,3
20642,575400,2
20643,575420,3
20644,575430,3
20645,575430,2
20646,575430,1
20647,575450,3
20648,575460,3
20649,575480,3
20650,575490,3
20651,575490,2
20652,575490,1
20653,575510,3
20654,575550,3
20655,575560,3
20656,575570,3
20657,575570,2
20658,575580,3
20659,575590,3
20660,575600,3
20661,575630,3
20662,575640,3
20663,575650,3
20664,575650,2
20665,575650,1
20666,575670,3
20667,575680,3
20668,575680,2
20669,575680,1
20670,575690,3
20671,575700,3
20672,575710,3
20673,575720,3
20674,575740,3
20675,575750,3
20676,575760,3
20677,575770,3
20678,575780,3
20679,575800,3
20680,575810,3
20681,575820,3
20682,575820,2
20683,575830,3
20684,575840,3
20685,575840,1
20686,575850,3
20687,575860,3
20688,575860,2
20689,575860,1
20690,575870,3
20691,575880,3
20692,575890,3
20693,575900,3
20694,575910,3
20695,575920,3
20696,575920,2
20697,575940,3
20698,575950,3
20699,575960,3
20700,575960,2
20701,575970,3
20702,575970,2
20703,575970,1
20704,575990,3
20705,575990,2
20706,576010,3
20707,576020,3
20708,576030,3
20709,576030,2
20710,576030,1
20711,576050,3
20712,576060,3
20713,576060,2
20714,576060,1
20715,576100,3
20716,576110,3
20717,576120,3
20718,576130,3
20719,576160,3
20720,576260,3
20721,576260,2
20722,576260,1
20723,576280,3
20724,576290,3
20725,576290,1
20726,576310,3
20727,576310,2
20728,576320,3
20729,576320,2
20730,576370,3
20731,576380,3
20732,576390,3
20733,576400,3
20734,576410,3
20735,576410,2
20736,576410,1
20737,576420,3
20738,576420,2
20739,576470,3
20740,576480,3
20741,576500,3
20742,576540,3
20743,576560,3
20744,576560,2
20745,576560,1
20746,576590,3
20747,576620,3
20748,576650,3
20749,576660,3
20750,576670,3
20751,576700,3
20752,576700,1
20753,576720,3
20754,576720,2
20755,576730,3
20756,576740,3
20757,576750,3
20758,576770,3
20759,576800,3
20760,576810,3
20761,576820,3
20762,576840,3
20763,576840,1
20764,576860,3
20765,576880,3
20766,576940,3
20767,576940,2
20768,576940,1
20769,576950,3
20770,576960,3
20771,576980,3
20772,577000,3
20773,577000,2
20774,577000,1
20775,577080,3
20776,577080,2
20777,577120,3
20778,577150,3
20779,577160,3
20780,577180,3
20781,577180,2
20782,577180,1
20783,577210,3
20784,577230,3
20785,577270,3
20786,577270,2
20787,577280,3
20788,577290,3
20789,577320,3
20790,577330,3
20791,577360,3
20792,577370,3
20793,577380,3
20794,577380,2
20795,577380,1
20796,577390,3
20797,577410,3
20798,577410,1
20799,577440,3
20800,577470,3
20801,577480,3
20802,577490,3
20803,577530,3
20804,577530,2
20805,577530,1
20806,577560,3
20807,577560,2
20808,577560,1
20809,577570,3
20810,577580,3
20811,577640,3
20812,577670,3
20813,577690,3
20814,577700,3
20815,577730,3
20816,577730,2
20817,577740,3
20818,577760,3
20819,577760,2
20820,577760,1
20821,577780,3
20822,577800,3
20823,577850,3
20824,577890,3
20825,577910,3
20826,577940,3
20827,577970,3
20828,577970,2
20829,577970,1
20830,577980,3
20831,577990,3
20832,578010,3
20833,578060,3
20834,578080,3
20835,578180,3
20836,578190,3
20837,578210,3
20838,578250,3
20839,578260,3
20840,578310,3
20841,578320,3
20842,578330,3
20843,578330,2
20844,578330,1
20845,578350,3
20846,578360,3
20847,578390,3
20848,578420,3
20849,578430,3
20850,578440,3
20851,578440,1
20852,578470,3
20853,578470,2
20854,578470,1
20855,578590,3
20856,578610,3
20857,578620,3
20858,578660,3
20859,578670,3
20860,578690,3
20861,578720,3
20862,578740,3
20863,578740,2
20864,578800,3
20865,578800,2
20866,578830,3
20867,578850,3
20868,578870,3
20869,578880,3
20870,578880,2
20871,578890,3
20872,578890,1
20873,578900,3
20874,578920,3
20875,578930,3
20876,578930,2
20877,578930,1
20878,579020,3
20879,579030,3
20880,579030,2
20881,579040,3
20882,579050,3
20883,579080,3
20884,579110,3
20885,579130,3
20886,579150,3
20887,579160,3
20888,579180,3
20889,579180,2
20890,579180,1
20891,579210,3
20892,579230,3
20893,579330,3
20894,579490,3
20895,579490,2
20896,579490,1
20897,579580,3
20898,579720,3
20899,579760,3
20900,579780,3
20901,579820,3
20902,579820,2
20903,579820,1
20904,579840,3
20905,579870,3
20906,579940,3
20907,579950,3
20908,579950,2
20909,579980,3
20910,580010,3
20911,580010,2
20912,580040,3
20913,580060,3
20914,580170,3
20915,580200,3
20916,580300,3
20917,580300,2
20918,580300,1
20919,580320,3
20920,580410,3
20921,580420,3
20922,580420,2
20923,580420,1
20924,580480,3
20925,580510,3
20926,580520,3
20927,580540,3
20928,580560,3
20929,580570,3
20930,580590,3
20931,580630,3
20932,580680,3
20933,580680,2
20934,580680,1
20935,580710,3
20936,580720,3
20937,580820,3
20938,580870,3
20939,580880,3
20940,580890,3
20941,580910,3
20942,580910,2
20943,580910,1
20944,580930,3
20945,580940,3
20946,580940,2
20947,580940,1
20948,580950,3
20949,580950,2
20950,580970,3
20951,580970,2
20952,580990,3
20953,580990,2
20954,581000,3
20955,581010,3
20956,581030,3
20957,581060,3
20958,581100,3
20959,581120,3
20960,581130,3
20961,581130,2
20962,581130,1
20963,581200,3
20964,581200,2
20965,581200,1
20966,581210,3
20967,581220,3
20968,581230,3
20969,581270,3
20970,581300,3
20971,581310,3
20972,581310,2
20973,581320,3
20974,581320,2
20975,581320,1
20976,581340,3
20977,581340,1
20978,581360,3
20979,581370,3
20980,581380,3
20981,581380,2
20982,581380,1
20983,581430,3
20984,581460,3
20985,581520,3
20986,581590,3
20987,581600,3
20988,581630,3
20989,581630,2
20990,581630,1
20991,581640,3
20992,581650,3
20993,581670,3
20994,581700,3
20995,581700,2
20996,581700,1
20997,581710,3
20998,581720,3
20999,581730,3
21000,581740,3
21001,581800,3
21002,581810,3
21003,581820,3
21004,581840,3
21005,581840,2
21006,581840,1
21007,581890,3
21008,581910,3
21009,581910,1
21010,581920,3
21011,581970,3
21012,581980,3
21013,582010,3
21014,582030,3
21015,582050,3
21016,582160,3
21017,582200,3
21018,582210,3
21019,582220,3
21020,582260,3
21021,582270,3
21022,582280,3
21023,582290,3
21024,582290,2
21025,582290,1
21026,582330,3
21027,582350,3
21028,582360,3
21029,582360,2
21030,582370,3
21031,582390,3
21032,582430,3
21033,582440,3
21034,582500,3
21035,582530,3
21036,582550,3
21037,582550,2
21038,582550,1
21039,582560,3
21040,582580,3
21041,582580,2
21042,582580,1
21043,582610,3
21044,582620,3
21045,582660,3
21046,582830,3
21047,582840,3
21048,582890,3
21049,582920,3
21050,582920,1
21051,582960,3
21052,582960,1
21053,582980,3
21054,582980,2
21055,582980,1
21056,582990,3
21057,583000,3
21058,583010,3
21059,583030,3
21060,583030,2
21061,583040,3
21062,583060,3
21063,583090,3
21064,583150,3
21065,583190,3
21066,583240,3
21067,583270,3
21068,583270,2
21069,583270,1
21070,583470,3
21071,583490,3
21072,583490,2
21073,583490,1
21074,583500,3
21075,583500,2
21076,583500,1
21077,583530,3
21078,583530,2
21079,583530,1
21080,583570,3
21081,583590,3
21082,583660,3
21083,583740,3
21084,583750,3
21085,583760,3
21086,583890,3
21087,583930,3
21088,583930,2
21089,583930,1
21090,583950,3
21091,583950,2
21092,583950,1
21093,584040,3
21094,584100,3
21095,584100,2
21096,584100,1
21097,584150,3
21098,584170,3
21099,584220,3
21100,584280,3
21101,584370,3
21102,584400,3
21103,584600,3
21104,584600,2
21105,584760,3
21106,584780,3
21107,584800,3
21108,584850,3
21109,584860,3
21110,584860,2
21111,584860,1
21112,584880,3
21113,584890,3
21114,584930,3
21115,584940,3
21116,584940,2
21117,584980,3
21118,584990,3
21119,584990,2
21120,584990,1
21121,585040,3
21122,585040,2
21123,585080,3
21124,585080,2
21125,585080,1
21126,585090,3
21127,585180,3
21128,585190,3
21129,585220,3
21130,585220,2
21131,585220,1
21132,585240,3
21133,585240,2
21134,585240,1
21135,585270,3
21136,585290,3
21137,585310,3
21138,585340,3
21139,585340,2
21140,585360,3
21141,585410,3
21142,585420,3
21143,585430,3
21144,585430,2
21145,585450,3
21146,585500,3
21147,585550,3
21148,585560,3
21149,585590,3
21150,585600,3
21151,585610,3
21152,585620,3
21153,585620,2
21154,585630,3
21155,585630,2
21156,585690,3
21157,585690,2
21158,585710,3
21159,585740,3
21160,585750,3
21161,585770,3
21162,585820,3
21163,585830,3
21164,585840,3
21165,585860,3
21166,585880,3
21167,585880,2
21168,585890,3
21169,585900,3
21170,585900,2
21171,585900,1
21172,585910,3
21173,585910,2
21174,585910,1
21175,585920,3
21176,585940,3
21177,585950,3
21178,585950,1
21179,585970,3
21180,585990,3
21181,585990,2
21182,585990,1
21183,586020,3
21184,586020,2
21185,586020,1
21186,586030,3
21187,586060,3
21188,586080,3
21189,586100,3
21190,586100,2
21191,586110,3
21192,586130,3
21193,586140,3
21194,586150,3
21195,586160,3
21196,586170,3
21197,586170,2
21198,586170,1
21199,586200,3
21200,586200,2
